Date,Open,High,Low,Close,Volume
2017-09-11,19.8471,19.9405,19.7623,19.901,20995887.981865
2017-09-12,20.0546,20.0624,19.7206,19.8519,22914887.504107
2017-09-13,19.7473,19.9152,19.6945,19.7802,36917689.153152
2017-09-14,19.65,19.884,19.5404,19.8379,35653812.225506
2017-09-15,19.8924,20.1783,19.6906,20.1294,62318254.627208
2017-09-18,20.2501,20.3934,20.0519,20.1425,31914251.675489
2017-09-19,20.2605,20.3143,20.0274,20.1453,27194280.603198
2017-09-20,20.1444,20.1548,19.1858,19.5942,70657663.30633
2017-09-21,19.5547,19.5754,19.2104,19.3886,35456299.328982
2017-09-22,19.2247,19.4188,19.2054,19.2952,28630965.417614
2017-09-25,19.1321,19.1819,18.6762,18.9954,47960351.583116
2017-09-26,19.1868,19.3545,18.9782,19.1386,48361238.324429
2017-09-27,19.3171,19.5735,19.2443,19.4048,32745796.231645
2017-09-28,19.318,19.6302,19.3171,19.5971,27161266.400972
2017-09-29,19.5971,19.7056,19.4801,19.5604,21470836.760144
2017-10-02,19.7859,19.7859,19.3387,19.3972,24066208.788852
2017-10-03,19.366,19.4349,19.1878,19.3171,31712711.364246
2017-10-04,19.2612,19.5472,19.1584,19.5207,28753441.218871
2017-10-05,19.6218,19.8218,19.55,19.6549,28287543.525248
2017-10-06,19.383,19.8227,19.383,19.8218,21649092.255242
2017-10-09,19.8425,19.9425,19.7934,19.8775,20522995.304783
2017-10-10,19.9661,20.017,19.6048,19.8417,18983346.453572
2017-10-11,19.7782,20.2605,19.7728,20.1963,32937882.716761
2017-10-12,20.1983,20.269,20.0237,20.0642,25146425.006908
2017-10-13,20.1764,20.235,19.9612,20.002,18920073.648664
2017-10-16,20.0502,20.1245,19.8131,19.8973,18480555.521442
2017-10-17,19.8311,19.8379,19.5481,19.5689,33427701.134117
2017-10-18,19.6631,19.7301,19.3434,19.6812,24661513.676432
2017-10-19,19.4244,19.7114,19.2264,19.7066,31571168.933837
2017-10-20,19.9198,19.9217,19.6605,19.7027,29193309.095268
2017-10-23,19.7754,19.8141,19.5763,19.7056,29034681.947687
2017-10-24,19.7661,20.0152,19.6906,19.9794,28145301.596493
2017-10-25,19.834,20.0794,19.7019,19.8292,25931813.270705
2017-10-26,19.9445,19.9943,19.6605,19.6605,30304758.974305
2017-10-27,19.7368,20.4058,19.584,20.3991,55465014.97123
2017-10-30,20.4436,21.1502,20.4303,21.0701,62237939.498969
2017-10-31,21.1728,21.5135,21.0757,21.2871,40719960.789708
2017-11-01,21.3134,21.4267,20.7209,20.9143,33885777.164419
2017-11-02,21.1474,21.3456,20.0746,20.9322,83306426.930349
2017-11-03,21.2983,22.424,20.7378,22.0702,149394659.68716
2017-11-06,22.4478,22.7288,21.7804,22.3853,96680920.088047
2017-11-07,21.9834,22.1419,21.6172,21.8853,45607970.441867
2017-11-08,21.7258,22.0871,21.5551,21.9721,37503720.388421
2017-11-09,21.6692,21.8118,21.1728,21.4267,38371808.43391
2017-11-10,21.437,21.5079,21.2635,21.3729,25214583.701775
2017-11-13,21.3767,21.4522,21.3767,21.3767,34797117.524286
2017-11-14,21.2379,21.421,21.073,21.2343,24441351.871349
2017-11-15,21.1568,21.5352,20.8134,21.4323,35882558.783015
2017-11-16,21.522,22.1531,21.4635,21.9494,38416247.775783
2017-11-17,21.9202,21.9494,21.6513,21.9276,29228146.232575
2017-11-20,21.99,22.3223,21.891,22.1723,35502010.486027
2017-11-21,22.2693,22.4392,22.1741,22.3108,25782883.713827
2017-11-22,22.3447,22.3984,22.1154,22.2117,23111192.176219
2017-11-24,22.3153,22.8241,22.304,22.7787,14347728.522698
2017-11-27,22.606,23.045,22.5666,22.957,32508221.157137
2017-11-28,22.9759,22.9796,22.3296,22.3759,33195594.864858
2017-11-29,22.424,22.4333,21.3643,21.9004,58551424.240167
2017-11-30,21.9212,22.4523,21.7852,22.4203,38892288.195419
2017-12-01,22.1994,22.2229,21.2992,21.9052,59153713.512745
2017-12-04,22.0947,22.1439,20.9825,21.2645,60005161.976375
2017-12-05,21.1861,21.4645,21.0088,21.105,47186006.914414
2017-12-06,20.8765,21.3269,20.503,21.2853,59442436.754168
2017-12-07,22.1731,22.2381,21.1069,21.2936,98220749.113075
2017-12-08,21.4361,21.5324,20.9153,20.9634,51204444.736714
2017-12-11,20.9192,21.2588,20.8757,20.9671,43315767.355267
2017-12-12,20.9209,21.0426,20.6256,20.8672,35377595.166628
2017-12-13,21.0058,21.237,20.9861,21.1362,33405020.43018
2017-12-14,21.1598,21.2124,20.7058,20.9192,46605720.044346
2017-12-15,21.105,21.454,20.8323,21.4333,55886028.18767
2017-12-18,21.44,21.6389,21.32,21.4662,36661153.43409
2017-12-19,21.3786,21.5381,21.2124,21.4115,23509344.514905
2017-12-20,21.6099,21.6278,21.3342,21.5693,24409567.090459
2017-12-21,21.5945,21.618,21.1985,21.2343,21858952.357416
2017-12-22,21.2597,21.3851,21.0058,21.303,18002003.266837
2017-12-26,20.8832,20.9776,20.5757,20.9578,27407712.386319
2017-12-27,21.0172,21.2408,20.9888,21.0399,43780647.59675
2017-12-28,21.1239,21.1757,20.9926,21.1456,16802384.80086
2017-12-29,21.0918,21.269,20.8382,20.8596,22135879.513099
2018-01-02,21.0918,21.7203,20.9134,21.6795,40801187.385488
2018-01-03,21.7013,21.9824,21.5993,21.9183,38368342.73756
2018-01-04,22.0513,22.0636,21.7938,21.924,23454274.91787
2018-01-05,22.0826,22.2676,21.8777,22.0531,35239052.100337
2018-01-08,21.9984,22.1295,21.8457,22.1079,25792570.70607
2018-01-09,22.1713,22.2354,21.7749,21.8004,32053981.769276
2018-01-10,21.5965,21.6099,21.1702,21.3388,38918116.641911
2018-01-11,21.4021,21.4229,21.2361,21.3974,21814926.355476
2018-01-12,21.3871,21.541,21.2746,21.4577,24487317.39143
2018-01-16,21.5324,21.6786,21.2455,21.3758,40318024.800878
2018-01-17,21.5551,21.6407,21.1492,21.5832,45975037.498009
2018-01-18,21.5531,21.9266,21.475,21.9078,37267353.538329
2018-01-19,21.8531,21.8767,21.6031,21.6305,36899141.84853
2018-01-22,21.5701,21.6608,21.1607,21.2823,33458987.787398
2018-01-23,21.2531,21.4682,20.9588,21.3456,43439324.199423
2018-01-24,21.1898,21.3776,20.7859,20.8569,55854635.549791
2018-01-25,20.9286,20.936,20.0546,20.0794,73250004.175539
2018-01-26,20.252,20.3757,19.9124,20.3624,60276334.168394
2018-01-29,20.1595,20.2577,19.769,19.9294,62070547.425147
2018-01-30,19.5897,19.8953,19.2443,19.5651,56627835.584839
2018-01-31,20.2981,20.5549,19.8831,20.1398,99003307.58811
2018-02-01,19.6265,19.9661,19.3328,19.3886,82251668.212694
2018-02-02,19.2247,19.3207,19.0066,19.1198,71669084.92193
2018-02-05,19.0563,19.8103,18.4932,18.5187,86768254.84174
2018-02-06,18.3198,19.5198,18.2591,19.5178,95749474.449973
2018-02-07,19.3868,19.7387,19.2443,19.2754,49796131.99914
2018-02-08,19.2764,19.3679,18.6337,18.6395,53080509.898375
2018-02-09,18.901,19.2538,18.3687,19.1217,53284530.249206
2018-02-12,19.3122,19.9303,19.284,19.8444,43121794.344308
2018-02-13,19.568,19.9775,19.4924,19.9631,29019335.37792
2018-02-14,19.8924,20.1871,19.768,20.1094,31371175.997722
2018-02-15,20.2426,20.4473,19.8471,20.4465,31363439.12208
2018-02-16,20.403,20.4916,20.1408,20.2096,39510581.14227
2018-02-20,20.1963,20.7644,20.0964,20.268,51319204.859251
2018-02-21,20.4992,20.5813,20.1708,20.1841,34668632.396329
2018-02-22,20.2295,20.551,20.1586,20.256,23805274.708982
2018-02-23,20.4728,20.7077,20.3229,20.5993,22507991.4361
2018-02-26,20.4576,20.6588,20.3803,20.5388,35559750.894929
2018-02-27,20.4682,20.7578,20.4379,20.4446,26080573.252227
2018-02-28,20.6304,20.6634,19.9728,20.0114,35511845.856707
2018-03-01,19.9631,20.2295,19.5942,19.7549,32076132.550223
2018-03-02,19.5227,20.3944,19.5046,20.369,33747732.22574
2018-03-05,20.2907,20.4067,19.7632,20.0528,31897834.661286
2018-03-06,20.2435,20.404,20.0821,20.3766,36984862.191259
2018-03-07,20.1907,20.2501,19.8387,20.0596,38855140.593878
2018-03-08,20.1576,20.1615,19.9681,20.0511,41325026.858748
2018-03-09,20.1821,20.6463,20.1068,20.6048,37910786.031787
2018-03-12,21.1636,21.4587,21.0794,21.3398,66359447.342663
2018-03-13,21.6334,22.2354,21.1304,21.2086,82337897.281493
2018-03-14,21.2746,21.3021,20.7172,21.1588,48794503.360379
2018-03-15,21.4165,21.8333,21.3974,21.7419,71420243.684673
2018-03-16,21.3533,21.4051,20.6559,20.6963,140346415.41925
2018-03-19,20.551,20.8275,19.7124,19.8897,87771886.5894
2018-03-20,19.9001,20.1408,19.5924,19.6784,76257560.903688
2018-03-21,19.6756,20.4926,19.6339,20.1209,67141369.910112
2018-03-22,19.7954,20.1774,19.75,19.9207,52671377.555352
2018-03-23,19.9038,20.0537,19.6605,19.8321,72224507.805346
2018-03-26,20.256,20.3503,19.6688,20.2605,59562040.372825
2018-03-27,20.2888,20.7937,19.7585,19.9878,78151537.462382
2018-03-28,19.9631,20.1944,19.2688,19.3573,51040603.146922
2018-03-29,19.4708,19.6991,19.1991,19.2735,57313153.19136
2018-04-02,19.134,19.3103,18.4376,18.6197,64910690.882555
2018-04-03,18.8802,19.3811,18.5838,19.366,55716982.754123
2018-04-04,18.8158,19.4586,18.7696,19.3821,46120045.624767
2018-04-05,19.6916,19.7651,19.2198,19.3264,43770579.059956
2018-04-06,19.117,19.3463,18.6263,18.7188,36983834.14066
2018-04-09,18.8104,19.602,18.7489,19.1971,45819674.676042
2018-04-10,19.5942,19.7556,19.4378,19.6077,43249802.541574
2018-04-11,19.4736,19.6877,19.3886,19.6549,24358715.680417
2018-04-12,19.7453,19.8444,19.3905,19.5821,50174698.384148
2018-04-13,20.4455,20.6086,20.0266,20.1954,59071649.638642
2018-04-16,20.3718,20.4398,20.0926,20.3944,30777556.265247
2018-04-17,20.5198,20.6803,20.4171,20.5888,30670066.686123
2018-04-18,20.5284,20.5831,20.2406,20.4124,25078425.288935
2018-04-19,19.9189,20.1425,19.683,19.8625,61307543.108412
2018-04-20,19.7274,19.7585,19.2208,19.3924,50778757.59951
2018-04-23,19.4632,19.4915,18.9811,19.0925,38315965.14931
2018-04-24,19.2813,19.3103,18.5385,18.6791,54885681.962544
2018-04-25,18.7281,18.9,18.4741,18.7281,41599897.913235
2018-04-26,18.8905,18.964,18.6715,18.8453,40044605.735382
2018-04-27,19.1027,19.1548,18.8679,19.0395,33271469.238447
2018-04-30,19.0225,19.1479,18.6735,18.7631,48518816.224491
2018-05-01,18.8793,18.8793,18.5121,18.8413,54957009.596886
2018-05-02,19.079,19.0915,18.549,18.7083,64742556.916549
2018-05-03,18.5226,18.6365,18.2131,18.4215,70930679.630353
2018-05-04,18.2912,18.9801,18.1546,18.8527,62728075.870117
2018-05-07,18.9177,19.3755,18.8905,19.2979,45183046.393765
2018-05-08,19.2813,19.5453,19.2036,19.5359,49090083.805281
2018-05-09,19.2848,19.5557,19.1414,19.468,42832710.755253
2018-05-10,19.6067,19.9323,19.5151,19.9161,31481251.601035
2018-05-11,19.8821,19.9982,19.7585,19.9038,29408500.222711
2018-05-14,20.1425,20.318,19.9386,20.018,33721585.825454
2018-05-15,19.8171,19.9943,19.5046,19.7575,30547824.05098
2018-05-16,19.8058,19.8103,19.5472,19.6688,35861467.848046
2018-05-17,19.4736,19.7632,19.4642,19.584,27908426.020331
2018-05-18,19.617,19.6793,19.2914,19.2999,30887907.428513
2018-05-21,19.585,19.6679,19.3564,19.55,31447315.332807
2018-05-22,19.6482,19.7407,19.4302,19.5046,23497559.027626
2018-05-23,19.3199,19.6802,19.3038,19.6737,28676771.960798
2018-05-24,19.7009,19.9868,19.6292,19.9179,27876747.224038
2018-05-25,19.9594,20.5002,19.9594,20.4483,39388465.688644
2018-05-29,20.336,20.5379,20.322,20.4218,34579287.380354
2018-05-30,20.5435,20.6114,20.3916,20.3974,32821850.779051
2018-05-31,20.3861,20.8785,20.3642,20.6153,42425411.945772
2018-06-01,20.8039,21.0749,20.6531,20.9634,32230742.881546
2018-06-04,21.1002,21.2105,20.9568,21.1323,31650275.837662
2018-06-05,21.22,21.3758,21.104,21.2022,51810941.597828
2018-06-06,21.324,21.5728,21.2399,21.5521,45808949.034742
2018-06-07,21.5107,21.7938,21.504,21.6476,56337967.70976
2018-06-08,20.9984,21.2597,20.7521,21.0973,90105688.630651
2018-06-11,21.0889,21.4135,20.9634,21.3304,38954617.737406
2018-06-12,21.2918,21.4078,21.1352,21.3815,33739274.654831
2018-06-13,21.4106,21.7607,21.322,21.5569,42633491.506702
2018-06-14,21.674,22.006,21.5984,21.9542,45290917.517442
2018-06-15,21.9721,22.2307,21.7824,22.1024,74546587.950076
2018-06-18,22.0022,22.0022,21.6099,21.6324,36914096.275285
2018-06-19,21.0757,21.4994,20.9247,21.4842,43995065.036632
2018-06-20,21.5304,21.7381,21.4662,21.5079,30306115.577157
2018-06-21,21.5352,21.6172,21.2786,21.3786,22089426.463869
2018-06-22,21.504,21.5304,21.3191,21.3823,63660030.234261
2018-06-25,21.1125,21.1125,20.6162,20.7814,36080474.421011
2018-06-26,20.8303,20.9625,20.6275,20.7106,29434053.10925
2018-06-27,20.7529,21.0088,20.3239,20.3454,30025086.817537
2018-06-28,20.2746,20.3615,19.9455,20.1625,40375309.476007
2018-06-29,20.3321,20.3321,19.9728,19.9784,51977962.725555
2018-07-02,19.7661,19.9405,19.5481,19.9265,40530651.101054
2018-07-03,20.034,20.037,19.6765,19.7027,14077976.524289
2018-07-05,19.9056,20.2228,19.8151,20.2037,30728252.230334
2018-07-06,20.1625,20.4672,20.1255,20.3916,28072310.003964
2018-07-09,20.4982,20.5198,20.2151,20.3708,21808132.742754
2018-07-10,20.4446,20.7305,20.3407,20.6285,19935671.057421
2018-07-11,20.1653,20.3803,19.9756,20.0417,43435423.966223
2018-07-12,17.0524,17.3129,16.256,17.2883,528457391.76326
2018-07-13,17.495,17.6206,16.6221,16.6694,196525374.43688
2018-07-16,16.5987,16.9902,16.5099,16.7327,124226507.8377
2018-07-17,16.6466,17.2148,16.6289,17.1498,134612203.54105
2018-07-18,17.0619,17.279,17.0109,17.1882,98182425.082497
2018-07-19,17.1478,17.41,17.129,17.3185,76820911.435021
2018-07-20,17.2988,17.3883,17.1864,17.3156,77530096.772976
2018-07-23,17.3214,18.0016,17.3204,17.8422,99854915.028636
2018-07-24,17.9318,18.1442,17.7828,17.8931,98575352.380511
2018-07-25,17.9263,18.8262,17.9263,18.6046,113722183.57396
2018-07-26,18.6481,18.9177,18.2423,18.3735,103325995.39541
2018-07-27,18.4432,18.8773,18.1186,18.2006,96492755.03305
2018-07-30,18.2056,18.7726,18.2006,18.5385,91430623.285109
2018-07-31,18.6621,18.8393,18.2395,18.2572,77565304.856376
2018-08-01,18.3808,18.4367,17.7989,17.8487,51826160.986076
2018-08-02,17.6432,17.9687,17.5582,17.8121,48962965.878638
2018-08-03,17.764,17.9469,17.6536,17.9328,30161817.547204
2018-08-06,17.8375,17.9734,17.7723,17.8602,27497152.788432
2018-08-07,18.0478,18.2621,17.877,18.1367,36195488.906583
2018-08-08,18.1575,18.2131,18.0251,18.0686,19196598.062876
2018-08-09,18.1245,18.1309,17.7782,17.8328,33478891.694871
2018-08-10,17.5206,17.6582,17.3262,17.4723,44970738.047381
2018-08-13,17.4242,17.6178,17.3252,17.3769,36246764.255015
2018-08-14,17.4194,17.4194,17.0307,17.0676,44123369.990771
2018-08-15,16.8882,17.0893,16.6959,17.0064,49959581.445921
2018-08-16,17.1043,17.195,17.0156,17.1827,35514283.502457
2018-08-17,17.1223,17.3864,16.9205,17.2289,47482742.591433
2018-08-20,17.2459,17.2903,16.9505,17.0194,66187837.081849
2018-08-21,17.0846,17.4072,17.0553,17.3309,36385116.54903
2018-08-22,17.3252,17.429,17.076,17.0866,32661474.885607
2018-08-23,17.1006,17.2148,16.9006,16.9269,43213534.612195
2018-08-24,16.9874,17.2289,16.8497,17.2081,24953119.698916
2018-08-27,17.3101,17.6526,17.1781,17.5345,34268233.184168
2018-08-28,17.6687,17.7791,17.5005,17.6554,29563258.932471
2018-08-29,17.6827,17.7676,17.5723,17.6987,22014410.565521
2018-08-30,17.6977,17.8593,17.6677,17.8384,32222942.415144
2018-08-31,17.7846,18.0573,17.7713,18.033,33551247.379813
2018-09-04,17.9981,18.1348,17.8762,18.0668,44531103.337102
2018-09-05,18.1072,18.2591,18.0791,18.23,45176602.530218
2018-09-06,18.2365,18.347,17.613,17.7801,75924355.926554
2018-09-07,18.4602,19.3811,18.4423,19.1488,127173059.83132
2018-09-10,19.319,19.8369,19.1046,19.8103,73945559.894212
2018-09-11,19.5689,19.735,18.9678,19.1463,73794351.668481
2018-09-12,18.7783,19.0057,18.3479,18.9282,64471045.573816
2018-09-13,19.2414,19.6964,19.0303,19.3821,53148181.064093
2018-09-14,19.3613,19.5207,19.2414,19.4576,34125153.97709
2018-09-17,19.7585,19.7832,19.2905,19.3338,44623892.852506
2018-09-18,19.4934,20.0227,19.4821,19.8859,60893800.435382
2018-09-19,19.9464,20.1162,19.8897,20.0556,37565127.864407
2018-09-20,20.1548,20.4086,20.0492,20.3172,48205515.15483
2018-09-21,20.435,20.6361,20.3379,20.5804,163137290.34544
2018-09-24,20.5765,20.7447,20.5143,20.6926,54643941.693342
2018-09-25,20.6511,20.6842,20.3886,20.5425,56706486.754891
2018-09-26,20.3747,20.5765,20.3059,20.3576,40300092.206923
2018-09-27,20.3795,20.5625,20.3153,20.4418,35650304.135318
2018-09-28,20.367,20.486,20.2295,20.4653,32235628.771506
2018-10-01,20.5625,20.9143,20.5445,20.6983,33406334.639193
2018-10-02,20.6662,20.8785,20.5644,20.5804,30003783.913373
2018-10-03,20.6397,20.8473,20.4916,20.6898,23637607.075207
2018-10-04,20.4596,20.7152,20.4227,20.585,30938366.695543
2018-10-05,20.603,20.7408,20.1076,20.2587,40819745.288569
2018-10-08,20.1801,20.3566,19.9377,20.0208,40262117.925519
2018-10-09,19.9568,20.3822,19.9367,20.2973,29748223.252612
2018-10-10,20.1492,20.3284,19.2132,19.2301,67906175.96501
2018-10-11,19.2433,19.5443,18.8453,18.9849,45116456.270947
2018-10-12,19.4717,19.549,19.0037,19.3225,39289613.854243
2018-10-15,19.1641,19.5217,19.0799,19.2831,36286656.857641
2018-10-16,19.5744,19.8068,19.4253,19.767,36594520.917433
2018-10-17,19.8869,19.8869,19.4028,19.6718,24427542.078251
2018-10-18,19.5293,19.6445,18.7906,18.9141,45139529.117895
2018-10-19,19.0764,19.1696,18.8254,18.9368,38858457.91179
2018-10-22,19.1243,19.2813,18.916,18.9632,30884908.064395
2018-10-23,18.4839,19.0415,18.1497,18.998,43388462.190921
2018-10-24,18.7783,18.7792,18.0695,18.1402,45582555.335305
2018-10-25,18.2395,18.5301,18.1781,18.4339,42427605.826947
2018-10-26,17.8819,18.027,17.3543,17.6779,64285455.944547
2018-10-29,17.9328,18.1384,17.2733,17.5432,34522628.014352
2018-10-30,17.7337,18.3773,17.5015,18.3339,35801194.407257
2018-10-31,18.6631,18.7188,18.3895,18.5366,33935335.562368
2018-11-01,18.6772,19.4293,18.5585,19.0678,44401282.803214
2018-11-02,18.6903,18.7442,18.0631,18.313,48512775.102413
2018-11-05,18.1677,18.3415,17.728,18.2544,33284176.791728
2018-11-06,18.2716,19.0085,18.2254,18.9338,35523959.896239
2018-11-07,19.2443,19.5178,19.0131,19.4444,34965580.042544
2018-11-08,19.3028,20.1265,19.3028,19.9265,35920416.48136
2018-11-09,19.4934,19.8265,19.2895,19.8237,40520476.579662
2018-11-12,19.1612,19.2339,18.2706,18.55,60646835.125507
2018-11-13,18.7047,19.0633,18.4414,18.65,32184385.218452
2018-11-14,18.8104,19.1226,18.7159,18.7631,30634604.239688
2018-11-15,18.765,19.85,18.7347,19.6048,44237123.259627
2018-11-16,19.3953,19.8417,19.2142,19.7104,43406829.321725
2018-11-19,19.6199,19.9982,18.9575,19.0057,42582989.845834
2018-11-20,18.5754,19.0009,18.4631,18.8867,38727164.191991
2018-11-21,19.0961,19.3527,18.8707,19.0764,24022341.763808
2018-11-23,18.8773,19.3009,18.8773,19.0697,9724012.6621604
2018-11-26,19.4283,19.7539,19.2054,19.5198,34616286.603459
2018-11-27,19.3755,19.7719,19.2803,19.5595,36659372.892847
2018-11-28,19.6179,19.7425,19.2114,19.5114,37469243.598746
2018-11-29,19.4321,19.7944,19.3066,19.5557,21603126.735161
2018-11-30,19.5273,19.7641,19.3603,19.6935,48322363.173943
2018-12-03,20.3398,20.4916,20.0266,20.0803,42484392.374469
2018-12-04,19.9472,20.003,19.2084,19.2482,43948982.933492
2018-12-06,18.767,18.8507,18.0497,18.8498,69752321.674703
2018-12-07,19.4141,19.7641,18.6206,18.9593,94511033.825808
2018-12-10,18.9074,19.9323,18.7886,19.8463,52253671.058363
2018-12-11,20.1934,20.7653,20.1899,20.4756,69596640.898942
2018-12-12,20.9398,21.5832,20.9022,21.1511,82830948.229081
2018-12-13,21.437,21.6899,21.118,21.4257,65528422.111037
2018-12-14,21.1804,21.6966,21.1209,21.138,51510496.459884
2018-12-17,21.0663,21.6767,20.9926,21.0794,67798771.173563
2018-12-18,21.3823,21.4237,20.8569,20.9286,61855928.614531
2018-12-19,20.8729,21.4513,20.3292,20.4427,71254494.372119
2018-12-20,20.487,20.8313,19.9898,20.2746,89910072.858426
2018-12-21,20.2746,21.1021,20.2746,20.5294,121849559.46666
2018-12-24,20.2841,20.4294,19.5725,19.599,33992673.229797
2018-12-26,19.9294,20.8313,19.5715,20.7991,43832071.32362
2018-12-27,20.5371,21.0596,20.2963,21.0266,44745785.738478
2018-12-28,21.2067,21.6315,21.0532,21.2569,34241260.10402
2018-12-31,21.6118,21.6682,21.0341,21.3144,31721571.676625
2019-01-02,20.8596,21.3495,20.6615,21.2502,36201922.171672
2019-01-03,20.4982,20.6662,19.3066,19.3603,81814810.298877
2019-01-04,19.6386,19.819,19.4198,19.55,64716961.636173
2019-01-07,19.585,20.1378,19.3434,19.9472,63745167.661702
2019-01-08,20.1284,20.2756,19.5595,19.7878,43896319.186828
2019-01-09,19.9868,20.6774,19.9357,20.6445,63194058.351418
2019-01-10,20.5841,21.004,20.4831,20.9153,35304826.141754
2019-01-11,20.9078,21.2004,20.8982,21.004,24048625.94407
2019-01-14,20.7964,21.0879,20.6114,21.0286,30420780.313554
2019-01-15,21.1861,21.9795,21.1248,21.5003,46821133.739446
2019-01-16,21.5578,21.571,21.0683,21.0973,29208867.634229
2019-01-17,20.9616,21.571,20.8483,21.4041,41937914.59111
2019-01-18,21.722,21.9552,21.541,21.8636,41318625.38904
2019-01-22,21.6278,21.7484,21.3662,21.6513,44326542.46482
2019-01-23,21.7559,21.8694,21.2627,21.5851,37902498.036236
2019-01-24,21.8863,22.36,21.7928,22.0927,42946591.205627
2019-01-25,22.2268,22.4891,21.8694,22.4608,36204412.809721
2019-01-28,21.924,22.5343,21.6805,22.4314,37364541.414544
2019-01-29,22.4098,22.4297,22.1154,22.3231,33249053.496005
2019-01-30,22.6316,22.9457,22.4117,22.7005,34270490.656102
2019-01-31,22.6798,22.7156,22.3259,22.4862,25127655.134631
2019-02-01,22.5607,22.5987,22.2042,22.3655,27292708.499208
2019-02-04,22.4222,22.8117,22.2099,22.8099,24767583.061946
2019-02-05,22.7976,23.0203,22.6241,22.6316,26986964.131372
2019-02-06,22.9071,23.4694,22.8628,23.1525,32287253.869111
2019-02-07,22.8722,23.0155,22.3223,22.556,34176068.977891
2019-02-08,22.408,22.9911,22.3853,22.9712,28515908.538203
2019-02-11,23.0005,23.1346,22.9081,23.111,21488006.264992
2019-02-12,23.3572,23.5046,23.2232,23.4185,23632148.868417
2019-02-13,23.4694,23.6517,23.3015,23.5797,22896085.836452
2019-02-14,23.5203,23.7082,23.3816,23.596,19105790.459452
2019-02-15,23.8129,23.8129,23.3685,23.6337,20700477.112318
2019-02-19,23.5656,23.7073,23.4827,23.6101,18075916.925367
2019-02-20,23.7422,24.0251,23.66,23.7583,19266219.345194
2019-02-21,23.7422,23.7514,23.3797,23.5507,15814459.9706
2019-02-22,23.4656,23.4694,23.0223,23.177,32482922.633634
2019-02-25,23.5354,23.5403,23.342,23.3535,22958648.544554
2019-02-26,23.2978,23.3052,23.0053,23.0525,32463856.004484
2019-02-27,22.9023,23.0599,22.5967,22.7571,34771384.463931
2019-02-28,22.6287,23.11,22.5184,23.0819,37532092.465262
2019-03-01,23.2807,23.3167,22.727,22.8628,22712001.188471
2019-03-04,23.0525,23.1844,22.7043,23.044,20736119.732571
2019-03-05,23.092,23.5089,23.0128,23.2204,25886791.013544
2019-03-06,23.1911,23.2127,22.674,22.7448,23828612.517425
2019-03-07,22.6468,22.6608,22.1353,22.2561,30314859.306478
2019-03-08,21.924,22.1939,21.7287,22.1448,26448488.185153
2019-03-11,22.2042,22.6789,22.1323,22.5543,32402278.953142
2019-03-12,22.6135,22.6346,22.1513,22.6015,27825609.655582
2019-03-13,22.675,22.8911,22.5504,22.7326,38281530.753473
2019-03-14,22.8079,22.8202,22.456,22.4826,51411135.899413
2019-03-15,24.011,25.1092,23.7637,24.3336,171869350.76261
2019-03-18,24.3291,24.8932,24.3272,24.628,67700534.049831
2019-03-19,24.6582,25.2291,24.6537,25.0896,61505882.6848
2019-03-20,25.2027,25.2877,24.5498,24.613,48793846.255872
2019-03-21,24.6867,25.3188,24.6101,25.0998,32374405.003911
2019-03-22,24.9933,25.0696,24.6433,24.7499,27561231.076283
2019-03-25,24.7112,24.8782,24.4422,24.7084,28234922.172423
2019-03-26,24.8952,25.3271,24.882,25.1216,33121638.812489
2019-03-27,25.0321,25.2602,24.7329,25.0321,25850003.759636
2019-03-28,25.1273,25.65,25.0045,25.2922,39055016.946934
2019-03-29,25.4763,25.5971,25.2254,25.4311,28961732.748996
2019-04-01,25.6348,25.9424,25.3497,25.8613,31972394.825861
2019-04-02,25.8925,25.9934,25.5925,25.6293,27026676.560182
2019-04-03,25.897,25.9973,25.5244,25.7272,27376637.702233
2019-04-04,25.7735,25.8793,25.513,25.5414,18006157.863072
2019-04-05,25.7094,25.7461,25.5235,25.7339,22318787.732044
2019-04-08,25.7218,25.8198,25.5414,25.7499,16434226.103361
2019-04-09,25.5896,25.719,25.3953,25.6631,13740404.981723
2019-04-10,25.6772,26.0273,25.6245,26.0058,17726867.250856
2019-04-11,26.0614,26.233,25.898,26.167,19711291.065344
2019-04-12,26.3312,26.8482,26.2659,26.8123,35578775.130238
2019-04-15,26.8123,26.8549,26.484,26.7576,19175210.371032
2019-04-16,27.0625,27.0634,26.7349,26.937,24969748.682316
2019-04-17,27.0831,27.1418,26.8786,27.1087,21446788.854895
2019-04-18,27.151,27.271,26.9067,26.9465,31391164.692874
2019-04-22,26.8378,26.8832,26.5746,26.6398,15971391.364614
2019-04-23,26.788,26.9002,26.5736,26.6936,23384579.446334
2019-04-24,26.604,26.8096,26.4868,26.5831,27591818.231219
2019-04-25,26.4662,26.4662,25.9255,26.3709,31613499.182212
2019-04-26,26.1463,26.2982,25.8037,26.252,19396262.446737
2019-04-29,26.3226,26.6114,26.2547,26.4461,15848777.783378
2019-04-30,26.4972,26.9303,26.4322,26.9283,22410803.559884
2019-05-01,27.1058,27.3331,26.9519,26.971,21470444.617132
2019-05-02,27.0605,27.2493,26.5775,26.7095,24154939.094158
2019-05-03,26.6359,26.7782,26.2756,26.6991,22718847.793492
2019-05-06,25.9462,26.3802,25.8236,26.3491,16996251.82722
2019-05-07,26.1036,26.1822,25.6886,25.9885,25699018.10156
